p_area,p_tilt,p_azimuth,climate_annual_temperature_c,climate_annual_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_annual_cloud_cover_pct,era5_distance_km,surface_solar_radiation_downwards,surface_solar_radiation_downward_clear_sky,total_sky_direct_solar_radiation_at_surface,toa_incident_solar_radiation,avg_annual_generation
49148,,90.0,15.2337,41.2715,1.0099,12.1183,0.1033,1.2394,30.5491,14.3061,20895066.0,22508998.0,16777564.0,30194086.0,2978.0
57613,0.0,112.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,11.5406,21397138.0,22668646.0,17200728.0,30114624.0,2303.6666666666665
484286,,90.0,19.3071,27.9834,0.3182,3.8182,0.0102,0.1219,25.1193,9.388,21626214.0,22889678.0,17310162.0,30272960.0,52891.666666666664
59643,20.0,180.0,17.7858,54.3606,1.7927,21.5129,0.0068,0.0813,33.2829,12.5439,19433940.0,21613186.0,15375376.0,29545314.0,5744.0
31867,30.0,180.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,10.9539,21397138.0,22668646.0,17200728.0,30114624.0,2187.6666666666665
41431,,180.0,17.0174,55.0172,1.5356,18.4268,0.0001,0.0017,37.5785,4.963,18658292.0,20929738.0,14451153.0,28868250.0,1059.6666666666667
46327,0.0,45.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,12.0273,21397138.0,22668646.0,17200728.0,30114624.0,2579.3333333333335
63992,20.0,210.0,16.4498,59.7525,1.6964,20.3566,0.0003,0.0031,37.0999,7.8068,18851784.0,21011726.0,14682792.0,28954394.0,4893.0
126849,0.0,45.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,12.6474,21397138.0,22668646.0,17200728.0,30114624.0,3154.0
59043,20.0,180.0,18.2767,53.6588,1.4095,16.9144,0.0053,0.0638,32.6083,11.2517,19402678.0,21525830.0,15297040.0,29628026.0,5888.333333333333
28633,0.0,0.0,15.8099,61.379,1.503,18.0359,0.0001,0.0008,40.7128,8.3411,18606536.0,21039208.0,14390174.0,28954404.0,1249.7
107874,0.0,180.0,23.7018,25.0684,0.2921,3.505,0.0,0.0,24.0354,10.4657,21623886.0,22644814.0,17468462.0,30507356.0,8301.333333333334
29356,0.0,0.0,16.6665,40.1492,0.6136,7.3634,0.0347,0.4168,30.3398,11.638,21124614.0,22707918.0,16963482.0,30194090.0,1336.8
52646,30.0,180.0,16.6646,54.1072,1.5665,18.7979,0.0002,0.0029,37.6186,11.8029,18659974.0,20968310.0,14462026.0,28868248.0,3578.4
50681,45.0,90.0,17.8408,32.6259,0.483,5.7964,0.0313,0.3755,27.9419,8.9972,21342686.0,23037054.0,17027404.0,30351602.0,5049.0
61009,0.0,112.0,15.2417,39.9835,1.0188,12.2252,0.1446,1.7355,30.721,14.9262,20960144.0,22563770.0,16846918.0,30194076.0,3615.0
105083,0.0,135.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,14.284,21250126.0,22650590.0,17112786.0,30114624.0,3187.3333333333335
161468,20.0,198.0,18.7116,50.0687,0.9219,11.0631,0.0,0.0005,31.1196,10.3834,19811474.0,21495132.0,15706117.0,29462242.0,5368.5
510473,25.0,180.0,18.8956,46.317,0.6569,7.8825,0.0,0.0005,29.2411,9.2711,20165176.0,21738222.0,16030473.0,29710140.0,34980.0
40277,,180.0,18.7651,29.6096,0.3324,3.9882,0.0105,0.1266,26.1083,13.046,21465946.0,22701742.0,17348538.0,30114634.0,2095.5
125986,,180.0,24.2976,31.1374,0.2046,2.4547,0.0,0.0,22.1246,2.5068,21692206.0,22645118.0,17532322.0,30661168.0,13770.333333333334
45524,0.0,45.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,10.5989,21397138.0,22668646.0,17200728.0,30114624.0,3213.0
22853,20.0,210.0,16.6416,59.3061,1.5178,18.2139,0.0,0.0006,37.8552,11.5492,18766808.0,21002916.0,14570483.0,28954402.0,2526.6666666666665
26886,,90.0,18.4353,52.1713,1.3876,16.6517,0.0018,0.0216,32.2655,7.8465,19515938.0,21483602.0,15424396.0,29545326.0,1454.3333333333333
20640,0.0,180.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,8.3627,21397138.0,22668646.0,17200728.0,30114624.0,3216.6666666666665
491623,,90.0,15.6377,41.7021,0.6556,7.8671,0.0804,0.9647,29.5398,10.6627,21313684.0,22679770.0,17133910.0,30034582.0,52683.0
26069,0.0,0.0,18.1512,50.123,1.8774,22.5288,0.0003,0.0037,36.5986,14.8352,18497718.0,20798114.0,14468859.0,28607546.0,1676.0
97096,20.0,180.0,17.8609,55.3541,1.3241,15.8886,0.0016,0.0195,33.6118,11.7843,19600532.0,21763542.0,15447119.0,29710176.0,5986.0
55563,0.0,0.0,18.1512,50.123,1.8774,22.5288,0.0003,0.0037,36.5986,14.9234,18497718.0,20798114.0,14468859.0,28607546.0,4053.3333333333335
61409,,90.0,16.6399,58.1189,1.8702,22.4419,0.0005,0.0063,36.7682,6.7844,18714024.0,20951096.0,14595224.0,28868234.0,6270.333333333333
70069,,90.0,16.6399,58.1189,1.8702,22.4419,0.0005,0.0063,36.7682,7.3395,18714024.0,20951096.0,14595224.0,28868234.0,6322.0
66488,,90.0,16.6399,58.1189,1.8702,22.4419,0.0005,0.0063,36.7682,7.3113,18714024.0,20951096.0,14595224.0,28868234.0,6354.666666666667
25596,0.0,0.0,16.6416,59.3061,1.5178,18.2139,0.0,0.0006,37.8552,5.0137,18766808.0,21002916.0,14570483.0,28954402.0,1541.0
82056,,90.0,16.6416,59.3061,1.5178,18.2139,0.0,0.0006,37.8552,4.668,18766808.0,21002916.0,14570483.0,28954402.0,4819.333333333333
32453,30.0,180.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,10.9093,21397138.0,22668646.0,17200728.0,30114624.0,2653.0
80901,0.0,180.0,23.7018,25.0684,0.2921,3.505,0.0,0.0,24.0354,10.7584,21623886.0,22644814.0,17468462.0,30507356.0,7289.0
81974,,90.0,23.7018,25.0684,0.2921,3.505,0.0,0.0,24.0354,10.6325,21623886.0,22644814.0,17468462.0,30507356.0,973.0
12480862,25.0,180.0,16.1827,50.781,0.814,9.7682,0.0127,0.1523,31.0675,14.4982,20646694.0,22264714.0,16563652.0,29954290.0,1060065.2
516716,,90.0,15.6853,53.0192,1.0213,12.2552,0.0176,0.2108,29.8882,12.2886,20816974.0,22629974.0,16686078.0,30034618.0,41455.8
6990,25.0,220.0,16.877,51.09,1.1279,13.5346,0.0025,0.0299,30.5547,14.1358,20327402.0,22273968.0,16209678.0,30273058.0,1547.3333333333333
18210,25.0,200.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,10.0386,21250126.0,22650590.0,17112786.0,30114624.0,2193.0
31599,0.0,180.0,15.3815,45.4764,1.0343,12.4112,0.0633,0.7598,30.792,10.16,20726486.0,22918074.0,16460390.0,30351572.0,27.5
60191,,90.0,19.3071,27.9834,0.3182,3.8182,0.0102,0.1219,25.1193,12.2869,21626214.0,22889678.0,17310162.0,30272960.0,3367.0
26560,,180.0,16.6665,40.1492,0.6136,7.3634,0.0347,0.4168,30.3398,2.3249,21124614.0,22707918.0,16963482.0,30194090.0,2497.5
449618,,90.0,16.1584,40.2448,0.7708,9.2493,0.0778,0.934,30.5282,2.4094,21078500.0,22662942.0,16921920.0,30194070.0,42104.666666666664
21755,10.0,180.0,17.1984,54.1363,1.1319,13.5826,0.0008,0.0092,31.6334,10.0718,20367118.0,22277970.0,16162387.0,30273064.0,599.8
19331,22.0,180.0,18.5847,48.4397,0.7927,9.5123,0.0016,0.0196,32.0337,11.3492,20071082.0,21926382.0,15859837.0,29873284.0,6.666666666666667
27556,25.0,180.0,19.4191,46.514,0.603,7.2357,0.0009,0.0104,29.542,11.7814,20046188.0,21745940.0,15882399.0,29792062.0,2596.3333333333335
43064,28.0,28.0,17.4395,58.3329,1.0687,12.8242,0.0009,0.0106,35.213,14.736,20114070.0,22161234.0,15847717.0,30351610.0,250.7
13581,,100.0,16.6646,54.1072,1.5665,18.7979,0.0002,0.0029,37.6186,11.5422,18659974.0,20968310.0,14462026.0,28868248.0,963.3
37266,,180.0,17.6236,52.4933,1.5793,18.9519,0.0001,0.0018,36.8596,10.3158,18605174.0,20868816.0,14462493.0,28781730.0,449.9
49506,,180.0,16.8415,57.4255,1.6884,20.2605,0.0002,0.0021,37.4246,2.7815,18645090.0,20925466.0,14478415.0,28868238.0,3479.3333333333335
3584553,0.0,180.0,24.0227,27.6255,0.2086,2.5027,0.0,0.0,22.2039,3.9088,21937808.0,22860990.0,17611622.0,30737294.0,397097.3
166077,50.0,90.0,17.016,31.2099,0.4357,5.2289,0.0447,0.5362,26.4908,15.761,21482954.0,22860954.0,17170742.0,30194054.0,23658.333333333332
346422,25.0,180.0,19.0148,49.8747,0.8475,10.1699,0.0,0.0003,30.754,15.1048,19847276.0,21495944.0,15732942.0,29545284.0,17775.1
363847,25.0,180.0,19.0148,49.8747,0.8475,10.1699,0.0,0.0003,30.754,11.3338,19847276.0,21495944.0,15732942.0,29545284.0,25775.0
488240,0.0,0.0,17.2033,57.525,1.3154,15.7842,0.0001,0.0013,34.4736,1.7196,19213978.0,21198548.0,15131741.0,29125302.0,54378.333333333336
185941,25.0,180.0,18.5485,44.6833,0.787,9.4441,0.0005,0.0065,30.2107,15.9767,20074222.0,21690520.0,15982217.0,29627968.0,19744.0
493186,18.0,180.0,19.7534,47.6888,0.6507,7.8088,0.0002,0.0026,29.946,8.5193,19791838.0,21599610.0,15637632.0,29792034.0,34760.333333333336
11995765,22.0,120.0,22.0823,25.9818,0.3371,4.0449,0.0005,0.0057,24.5939,12.7738,21639098.0,22650368.0,17536110.0,30429814.0,670902.6666666666
1312735,,90.0,24.2976,31.1374,0.2046,2.4547,0.0,0.0,22.1246,9.6848,21692206.0,22645118.0,17532322.0,30661168.0,381747.0
271465,25.0,180.0,19.0148,49.8747,0.8475,10.1699,0.0,0.0003,30.754,17.5067,19847276.0,21495944.0,15732942.0,29545284.0,17113.4
382874,30.0,180.0,24.1323,32.1038,0.237,2.8438,0.0,0.0,22.4061,0.5009,21655112.0,22561704.0,17518414.0,30584386.0,32172.0
139299,30.0,180.0,16.1584,40.2448,0.7708,9.2493,0.0778,0.934,30.5282,7.6481,21078500.0,22662942.0,16921920.0,30194070.0,5319.6
469938,25.0,180.0,18.6414,46.0991,0.8947,10.7368,0.0002,0.0027,30.8121,11.8193,19943354.0,21593472.0,15846275.0,29545270.0,34551.7
235191,25.0,180.0,18.6414,46.0991,0.8947,10.7368,0.0002,0.0027,30.8121,6.3491,19943354.0,21593472.0,15846275.0,29545270.0,14229.8
1684438,0.0,0.0,19.4863,49.2902,0.8721,10.4648,0.0003,0.0033,30.8401,12.4565,19601436.0,21486908.0,15455243.0,29710186.0,90385.33333333331
214424,0.0,0.0,19.4863,49.2902,0.8721,10.4648,0.0003,0.0033,30.8401,12.0647,19601436.0,21486908.0,15455243.0,29710186.0,33511.666666666664
124781,30.0,180.0,14.3593,44.1532,0.7287,8.7444,0.1367,1.6405,31.1853,5.6204,21106122.0,22669974.0,17004726.0,29954232.0,8861.1
323372,,180.0,19.3071,27.9834,0.3182,3.8182,0.0102,0.1219,25.1193,12.3558,21626214.0,22889678.0,17310162.0,30272960.0,32436.666666666668
255267,,180.0,20.5297,26.677,0.3116,3.7397,0.0041,0.0496,24.8826,10.7547,21618894.0,22800760.0,17427266.0,30273064.0,23713.333333333332
562406,0.0,90.0,19.0575,48.4426,0.7975,9.5701,0.0,0.0005,30.3583,13.1419,19735842.0,21478876.0,15616085.0,29627984.0,26077.666666666668
678972,0.0,0.0,19.0575,48.4426,0.7975,9.5701,0.0,0.0005,30.3583,7.848,19735842.0,21478876.0,15616085.0,29627984.0,51175.666666666664
572356,0.0,0.0,18.9288,51.5782,1.0057,12.0687,0.0003,0.0037,31.5857,13.6632,19485518.0,21396966.0,15347540.0,29627990.0,38796.666666666664
3347406,25.0,180.0,24.0227,27.6255,0.2086,2.5027,0.0,0.0,22.2039,3.5588,21937808.0,22860990.0,17611622.0,30737294.0,324159.3333333333
2210755,20.0,178.0,15.6377,41.7021,0.6556,7.8671,0.0804,0.9647,29.5398,10.8295,21313684.0,22679770.0,17133910.0,30034582.0,264130.6666666667
4540803,0.0,90.0,16.1827,50.781,0.814,9.7682,0.0127,0.1523,31.0675,10.0893,20646694.0,22264714.0,16563652.0,29954290.0,578403.7
694586,25.0,180.0,18.8956,46.317,0.6569,7.8825,0.0,0.0005,29.2411,9.4551,20165176.0,21738222.0,16030473.0,29710140.0,32814.1
29197,45.0,205.0,16.6399,58.1189,1.8702,22.4419,0.0005,0.0063,36.7682,9.2996,18714024.0,20951096.0,14595224.0,28868234.0,0.0
44540,,90.0,18.2651,52.7285,1.209,14.5075,0.0004,0.0051,31.6705,8.972,19631876.0,21500600.0,15526463.0,29462234.0,514.3333333333334
69878,,90.0,16.8415,57.4255,1.6884,20.2605,0.0002,0.0021,37.4246,8.7811,18645090.0,20925466.0,14478415.0,28868238.0,2554.0
18548,0.0,90.0,16.6399,58.1189,1.8702,22.4419,0.0005,0.0063,36.7682,6.8581,18714024.0,20951096.0,14595224.0,28868234.0,1461.0
13490,20.0,198.0,24.2809,25.5226,0.2914,3.4963,0.0,0.0003,24.1031,12.6854,21492650.0,22551738.0,17351262.0,30507398.0,2797.3333333333335
39818,20.0,198.0,24.2809,25.5226,0.2914,3.4963,0.0,0.0003,24.1031,12.8156,21492650.0,22551738.0,17351262.0,30507398.0,2800.3333333333335
63991,20.0,180.0,18.4353,52.1713,1.3876,16.6517,0.0018,0.0216,32.2655,3.6328,19515938.0,21483602.0,15424396.0,29545326.0,5078.666666666667
57857,20.0,180.0,18.2767,53.6588,1.4095,16.9144,0.0053,0.0638,32.6083,11.051,19402678.0,21525830.0,15297040.0,29628026.0,5011.666666666667
46875,20.0,180.0,16.4498,59.7525,1.6964,20.3566,0.0003,0.0031,37.0999,15.4617,18851784.0,21011726.0,14682792.0,28954394.0,3932.0
34393,20.0,180.0,16.5999,59.0813,1.4655,17.5861,0.0002,0.0018,36.005,16.5164,19015078.0,21143058.0,14882724.0,29040110.0,2723.3333333333335
43424,0.0,180.0,14.2571,70.8592,1.3704,16.4445,0.0,0.0003,47.4202,16.1668,18324564.0,21196096.0,13719935.0,29125306.0,4488.636
78292,0.0,0.0,17.8408,32.6259,0.483,5.7964,0.0313,0.3755,27.9419,12.7492,21342686.0,23037054.0,17027404.0,30351602.0,5667.0
44261,0.0,0.0,15.0798,54.6639,2.5116,30.1388,0.1434,1.7202,34.9603,12.3979,19171942.0,21506458.0,15175695.0,29040110.0,2435.6666666666665
24358,12.0,205.0,16.7416,55.6957,2.1504,25.8042,0.0068,0.0811,36.504,13.5647,18618822.0,20942558.0,14564680.0,28781726.0,1479.3333333333333
5544553,25.0,180.0,15.353,44.4675,0.757,9.0837,0.0573,0.687,29.6361,7.4276,21096038.0,22687462.0,17008508.0,30114696.0,570217.2
514184,45.0,45.0,21.6459,30.2074,0.4037,4.8443,0.0075,0.0905,25.2881,10.7045,21529446.0,22569814.0,17271210.0,30584448.0,64487.6
1703174,0.0,0.0,15.3818,55.2599,0.8824,10.5892,0.0477,0.5729,31.5665,10.532,20637852.0,22421026.0,16496904.0,29954316.0,152658.9
404740,20.0,210.0,16.6416,59.3061,1.5178,18.2139,0.0,0.0006,37.8552,14.8651,18766808.0,21002916.0,14570483.0,28954402.0,28410.3
38593,,180.0,18.2035,53.3143,1.113,13.3561,0.0004,0.0051,31.8538,10.2986,19713730.0,21442250.0,15589301.0,29378586.0,1545.5
38449,45.0,225.0,16.6399,58.1189,1.8702,22.4419,0.0005,0.0063,36.7682,14.699,18714024.0,20951096.0,14595224.0,28868234.0,5651.333333333333
202780,0.0,0.0,17.1985,31.424,0.4301,5.1611,0.0425,0.5094,26.4881,15.6387,21418880.0,22685216.0,17238100.0,29792034.0,22978.0
49470,20.0,180.0,14.9493,67.0015,1.0974,13.1686,0.0006,0.0075,33.2973,8.9126,20083882.0,21900782.0,15925422.0,29873274.0,4147.333333333333
555075,24.0,180.0,24.2908,25.1469,0.2739,3.2866,0.0,0.0,23.944,10.1806,21564986.0,22593662.0,17409890.0,30507356.0,41417.3
3272893,,0.0,15.1253,57.9872,0.9697,11.6363,0.005,0.0602,35.037,16.5119,19692086.0,21654700.0,15585585.0,29462152.0,291678.3
58630,45.0,225.0,16.6399,58.1189,1.8702,22.4419,0.0005,0.0063,36.7682,14.0221,18714024.0,20951096.0,14595224.0,28868234.0,3803.6666666666665
536844,0.0,0.0,19.4863,49.2902,0.8721,10.4648,0.0003,0.0033,30.8401,14.4978,19601436.0,21486908.0,15455243.0,29710186.0,46049.333333333336
7251029,0.0,0.0,24.2499,24.3009,0.2731,3.2769,0.0,0.0,24.0999,5.4159,21505856.0,22549706.0,17373210.0,30429768.0,351415.5
1739195,20.0,210.0,16.2433,59.6566,1.9662,23.5938,0.0011,0.0128,36.1525,14.6214,18896630.0,21078616.0,14807235.0,28954414.0,243973.3
12623,,90.0,18.2651,52.7285,1.209,14.5075,0.0004,0.0051,31.6705,4.9744,19631876.0,21500600.0,15526463.0,29462234.0,5717.6
18014,20.0,180.0,23.7018,25.0684,0.2921,3.505,0.0,0.0,24.0354,11.4929,21623886.0,22644814.0,17468462.0,30507356.0,1055.4
109317,25.0,180.0,17.8609,55.3541,1.3241,15.8886,0.0016,0.0195,33.6118,7.5277,19600532.0,21763542.0,15447119.0,29710176.0,7967.2
47445,6.0,180.0,13.2268,78.7064,1.6116,19.3389,0.0,0.0,50.6203,1.4518,18066754.0,21119242.0,13310453.0,29125300.0,6266.1
40364,,180.0,17.2033,57.525,1.3154,15.7842,0.0001,0.0013,34.4736,15.1579,19213978.0,21198548.0,15131741.0,29125302.0,2003.0
85218,45.0,225.0,17.8408,32.6259,0.483,5.7964,0.0313,0.3755,27.9419,11.5719,21342686.0,23037054.0,17027404.0,30351602.0,8368.333333333334
32527,30.0,0.0,24.2499,24.3009,0.2731,3.2769,0.0,0.0,24.0999,12.6973,21505856.0,22549706.0,17373210.0,30429768.0,2020.0
4603,,90.0,15.6377,41.7021,0.6556,7.8671,0.0804,0.9647,29.5398,9.5409,21313684.0,22679770.0,17133910.0,30034582.0,10007.0
28966,20.0,180.0,17.8258,36.7562,0.3986,4.7832,0.0078,0.0939,26.3842,12.5637,21517944.0,22689416.0,17292606.0,30034602.0,288.6666666666667
385978,0.0,0.0,18.9288,51.5782,1.0057,12.0687,0.0003,0.0037,31.5857,14.0707,19485518.0,21396966.0,15347540.0,29627990.0,47771.666666666664
309763,,90.0,15.2337,41.2715,1.0099,12.1183,0.1033,1.2394,30.5491,13.655,20895066.0,22508998.0,16777564.0,30194086.0,24819.333333333332
612370,45.0,180.0,19.155,47.6816,0.689,8.2678,0.0,0.0001,29.6234,8.623,19984650.0,21588326.0,15879764.0,29627994.0,44721.333333333336
583260,,180.0,22.914,31.4998,0.2818,3.3813,0.0003,0.004,23.3262,12.9531,21851870.0,22682402.0,17470454.0,30661158.0,53648.333333333336
813391,,180.0,22.914,31.4998,0.2818,3.3813,0.0003,0.004,23.3262,12.1423,21851870.0,22682402.0,17470454.0,30661158.0,82373.66666666667
447630,25.0,180.0,18.2035,53.3143,1.113,13.3561,0.0004,0.0051,31.8538,14.9443,19713730.0,21442250.0,15589301.0,29378586.0,23665.333333333332
546819,,180.0,16.5387,51.193,1.0844,13.0129,0.0017,0.0206,34.3209,15.7495,19229590.0,21437570.0,15130378.0,29294778.0,41783.666666666664
2005790,,90.0,19.0575,48.4426,0.7975,9.5701,0.0,0.0005,30.3583,6.0121,19735842.0,21478876.0,15616085.0,29627984.0,227251.66666666663
2965683,0.0,0.0,19.155,47.6816,0.689,8.2678,0.0,0.0001,29.6234,7.6762,19984650.0,21588326.0,15879764.0,29627994.0,111147.0
1633012,,180.0,18.6414,46.0991,0.8947,10.7368,0.0002,0.0027,30.8121,11.879,19943354.0,21593472.0,15846275.0,29545270.0,111475.66666666669
280869,,90.0,17.9754,51.9155,1.0524,12.6294,0.0026,0.0307,33.0208,10.0587,19791932.0,21790488.0,15598531.0,29792044.0,27963.666666666668
688146,,90.0,17.9754,51.9155,1.0524,12.6294,0.0026,0.0307,33.0208,8.7928,19791932.0,21790488.0,15598531.0,29792044.0,41329.0
474176,0.0,0.0,17.9754,51.9155,1.0524,12.6294,0.0026,0.0307,33.0208,13.2523,19791932.0,21790488.0,15598531.0,29792044.0,48536.0
415699,0.0,0.0,17.7516,54.7821,0.8941,10.7292,0.0,0.0002,32.6236,15.5268,19640094.0,21492536.0,15567952.0,29378622.0,34591.333333333336
382739,0.0,0.0,17.6626,47.7959,0.7642,9.1704,0.0021,0.0257,30.6929,8.836,20167262.0,21805660.0,16083319.0,29710182.0,13565.666666666666
562087,,180.0,18.6414,46.0991,0.8947,10.7368,0.0002,0.0027,30.8121,10.001,19943354.0,21593472.0,15846275.0,29545270.0,23126.666666666668
239655,,90.0,18.6414,46.0991,0.8947,10.7368,0.0002,0.0027,30.8121,10.1002,19943354.0,21593472.0,15846275.0,29545270.0,21540.666666666668
3112814,,180.0,16.5686,51.7869,0.7804,9.3648,0.004,0.0481,31.1489,15.4177,20303348.0,21967564.0,16203889.0,29792010.0,253916.9
951940,,90.0,16.6397,46.6642,0.8541,10.2492,0.021,0.2522,29.4031,13.7286,20828942.0,22521170.0,16705487.0,30034634.0,70164.1
3067334,0.0,0.0,15.353,44.4675,0.757,9.0837,0.0573,0.687,29.6361,9.0582,21096038.0,22687462.0,17008508.0,30114696.0,174703.9
108960,,90.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,5.3319,21250126.0,22650590.0,17112786.0,30114624.0,9690.666666666666
51106,25.0,193.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,4.9593,21250126.0,22650590.0,17112786.0,30114624.0,3465.6666666666665
199780,25.0,193.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,4.8495,21250126.0,22650590.0,17112786.0,30114624.0,11182.0
504272,,90.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,6.3623,21250126.0,22650590.0,17112786.0,30114624.0,51151.333333333336
793259,,90.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,5.4474,21250126.0,22650590.0,17112786.0,30114624.0,101263.3
429006,25.0,193.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,9.8636,21250126.0,22650590.0,17112786.0,30114624.0,36631.666666666664
656136,60.0,180.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,9.8128,21250126.0,22650590.0,17112786.0,30114624.0,55994.0
569869,,90.0,15.6377,41.7021,0.6556,7.8671,0.0804,0.9647,29.5398,3.4408,21313684.0,22679770.0,17133910.0,30034582.0,53601.0
198609,,90.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,6.023,21250126.0,22650590.0,17112786.0,30114624.0,23609.666666666668
70344,,90.0,15.2337,41.2715,1.0099,12.1183,0.1033,1.2394,30.5491,13.9189,20895066.0,22508998.0,16777564.0,30194086.0,5000.0
389390,,0.0,18.7697,44.8512,0.6243,7.4919,0.0017,0.0201,29.2493,14.8089,20323382.0,21971118.0,16129615.0,29873294.0,38833.0
21088,20.0,180.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,8.2623,21397138.0,22668646.0,17200728.0,30114624.0,1164.6666666666667
47905,25.0,193.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,5.5459,21250126.0,22650590.0,17112786.0,30114624.0,3416.6666666666665
24851,25.0,193.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,5.7145,21250126.0,22650590.0,17112786.0,30114624.0,3101.0
102751,45.0,0.0,16.1488,58.8984,1.1976,14.3709,0.0112,0.1341,34.7252,1.8879,20655402.0,22686654.0,16261997.0,30584446.0,10264.666666666666
20010,20.0,198.0,16.6665,40.1492,0.6136,7.3634,0.0347,0.4168,30.3398,7.2102,21124614.0,22707918.0,16963482.0,30194090.0,3502.3333333333335
16000,5.0,180.0,17.4718,36.7435,0.5069,6.0831,0.0163,0.1958,26.9362,12.645,21397138.0,22668646.0,17200728.0,30114624.0,1694.3333333333333
345018,,90.0,17.8324,55.7301,0.7924,9.5093,0.0016,0.0197,32.036,15.4659,20441046.0,22236390.0,16257460.0,29954304.0,28852.0
37230,28.0,200.0,13.7767,71.0034,1.2341,14.8095,0.0007,0.008,40.4469,12.4853,19139300.0,21530588.0,14800477.0,29462250.0,2798.5
49408,,90.0,16.6665,40.1492,0.6136,7.3634,0.0347,0.4168,30.3398,7.6712,21124614.0,22707918.0,16963482.0,30194090.0,4277.0
449602,0.0,0.0,18.9288,51.5782,1.0057,12.0687,0.0003,0.0037,31.5857,13.859,19485518.0,21396966.0,15347540.0,29627990.0,49466.666666666664
39717,25.0,193.0,16.6665,40.1492,0.6136,7.3634,0.0347,0.4168,30.3398,12.4952,21124614.0,22707918.0,16963482.0,30194090.0,4138.0
28302,25.0,180.0,14.4264,62.9116,2.5601,30.7216,0.0069,0.0829,39.8603,3.1743,18338034.0,21064908.0,14106593.0,28781736.0,1257.0
40550,,90.0,16.6665,40.1492,0.6136,7.3634,0.0347,0.4168,30.3398,9.7063,21124614.0,22707918.0,16963482.0,30194090.0,3861.3333333333335
111465,45.0,0.0,16.4029,54.2838,1.1765,14.1175,0.0049,0.0586,32.2458,11.7046,20843234.0,22775230.0,16639361.0,30661184.0,9704.333333333334
23011,5.0,180.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,11.9011,21250126.0,22650590.0,17112786.0,30114624.0,1219.0
24844,30.0,168.0,15.7975,63.9728,1.3148,15.7773,0.0,0.0005,40.1078,4.0637,18790614.0,21184726.0,14537777.0,29040086.0,1809.3333333333333
239257,25.0,180.0,16.4979,41.8321,0.561,6.7319,0.0195,0.2341,28.2054,6.4368,21250126.0,22650590.0,17112786.0,30114624.0,31374.0
299602,,90.0,17.8324,55.7301,0.7924,9.5093,0.0016,0.0197,32.036,15.333,20441046.0,22236390.0,16257460.0,29954304.0,18621.0
41889,25.0,193.0,16.6665,40.1492,0.6136,7.3634,0.0347,0.4168,30.3398,12.6442,21124614.0,22707918.0,16963482.0,30194090.0,3068.3333333333335
35635,25.0,193.0,16.6665,40.1492,0.6136,7.3634,0.0347,0.4168,30.3398,12.4158,21124614.0,22707918.0,16963482.0,30194090.0,4418.0
634193,45.0,180.0,18.9288,51.5782,1.0057,12.0687,0.0003,0.0037,31.5857,13.9171,19485518.0,21396966.0,15347540.0,29627990.0,44877.666666666664
5232355,0.0,0.0,18.0121,45.0271,0.8799,10.5593,0.0021,0.0254,31.2207,14.3552,19986086.0,21681806.0,15912850.0,29545296.0,531036.0
4538817,25.0,180.0,17.4044,28.5154,0.4884,5.8606,0.0309,0.3712,27.7907,11.2057,21136986.0,22575234.0,17015260.0,29873294.0,620508.3333333334
6694260,,90.0,18.0121,45.0271,0.8799,10.5593,0.0021,0.0254,31.2207,12.0948,19986086.0,21681806.0,15912850.0,29545296.0,282564.9
497879,,180.0,18.7697,44.8512,0.6243,7.4919,0.0017,0.0201,29.2493,14.3833,20323382.0,21971118.0,16129615.0,29873294.0,48389.666666666664
497758,,180.0,18.7697,44.8512,0.6243,7.4919,0.0017,0.0201,29.2493,13.7709,20323382.0,21971118.0,16129615.0,29873294.0,46540.0
