t_cap,t_hh,t_rd,t_rsa,t_ttlh,climate_annual_temperature_c,climate_annual_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_annual_cloud_cover_pct,climate_annual_windspeed_m_s,climate_install_month_windspeed_m_s,area,num_turbines,wind_power_cubed,turbine_density,avg_annual_generation
1800.0,78.0,80.0,5026.55,118.0,10.66645,69.0539,2.6816,32.179024999999996,0.280675,3.3682,61.727050000000006,1.383,1.032875,4.888369699985942e-05,4,2.645248887,81826.87164621578,4430.666666666667
1800.0,78.0,80.0,5026.55,118.0,18.03145,53.8886,1.77925,21.3512,0.030799999999999998,0.36960000000000004,40.60455,2.0904,1.2221879310344828,0.003183395297999842,58,9.134571723263997,18219.540638400125,198884.33333333337
1438.5245901639344,65.49180327868852,79.80737704918033,5040.599590163934,105.52622950819672,9.059178688524591,69.20504262295081,2.5180114754098364,30.21658032786885,0.30527377049180326,3.662959016393443,54.84919672131147,1.2156786885245903,1.2242565573770492,0.01631647574699922,122,1.7966207451672793,7477.104853505951,569775.6666666666
1379.3103448275863,67.0,77.02758620689656,4722.486206896552,105.62413793103448,9.021744827586208,69.38905793103447,2.671718620689655,32.06078551724137,0.2946579310344828,3.5362572413793103,56.61886206896552,1.1303737931034483,0.8935524137931035,0.008924964927999835,145,1.4443293629487597,16246.56244251436,610193.3333333334
1800.0,67.0,80.0,5026.55,107.0,11.469034482758621,55.249518390804596,1.3180321839080458,15.816058620689656,0.1713287356321839,2.0555252873563217,50.3745908045977,1.9529850574712646,1.7973540229885057,0.006287566497000055,87,7.448979196525434,13836.831791999293,358854.1
1500.0,80.0,87.0,5944.68,123.39999999999999,18.1567,53.9239,1.7780000000000002,21.3362,0.0295,0.3536,40.728,2.075,2.6098144736842106,0.00443731479900003,76,8.934171875000002,17127.475386043596,403859.0
660.0,60.0,47.0,1734.94,83.5,15.341664516129033,60.96195806451613,1.242174193548387,14.905816129032257,0.0014580645161290321,0.017548387096774195,37.23177096774194,1.560258064516129,0.8171677419354839,0.001493141003999951,31,3.7983003891118794,20761.602498996817,31897.0
1600.0,80.0,91.0,6503.88,125.6,15.660899999999998,58.543099999999995,1.9651,23.581600000000005,0.0764,0.9173,42.37440000000001,1.5605000000000002,1.5925051546391753,0.015437959605001148,97,3.8000675701250017,6283.21374597824,602089.3333333334
90.0,,17.0,226.98,,15.417985714285713,42.624385714285715,0.6879619047619047,8.2555,0.08592380952380953,1.0309095238095238,29.81955238095238,1.9424285714285712,2.907219047619048,9.082808000004955e-05,21,7.328838854731775,231206.03231939446,3034.6666666666665
1650.0,80.0,82.0,5281.02,121.0,6.651943589743589,74.51641692307693,4.179454871794872,50.153216923076926,0.9322687179487179,11.187241538461539,66.54492974358975,1.3458820512820513,1.1254964102564102,0.024950461409998726,195,2.43792872343615,7815.4867277065705,633827.7
1747.0308788598575,80.0,93.48456057007125,6937.805890736342,126.7040380047506,18.010922090261282,53.882814489311166,1.7794548693586698,21.353658432304037,0.031013064133016625,0.37222232779097386,40.58431710213777,2.092923990498812,1.364422565320665,0.0544034109999999,421,9.167699480440026,7738.485368132538,2382207.6
4500.0,105.0,150.0,17671.46,180.1,14.83863157894737,41.97397368421053,1.1081947368421055,13.298168421052631,0.15022105263157895,1.8025947368421051,36.02726842105263,2.3790894736842105,2.347863157894737,0.0010679354159999963,19,13.465805162930993,17791.338048479953,259117.33333333337
2000.0,67.0,87.0,5944.68,110.6,18.5076,36.3629,0.5674,6.8085,0.011,0.1325,28.4762,1.5319999999999998,1.344536,0.0006554905659999938,25,3.5956407679999987,38139.37422861435,136238.66666666666
1600.0,80.0,91.0,6503.88,125.59999999999998,7.915261194029851,69.78538656716418,2.442776119402985,29.313598507462686,0.38163731343283586,4.579543283582089,56.72052537313433,1.3839731343283583,1.4781865671641792,0.007548348706000418,67,2.6508367269609256,8876.113519601924,384367.6666666667
2000.0,78.0,87.0,5944.68,121.59999999999998,9.4236,67.4991,3.1416,37.6994,0.44849999999999995,5.3816,63.1423,1.1623,0.9545750000000001,0.0003566791360001052,12,1.5701990613670005,33643.68360474121,60623.066000000006
1500.0,80.0,77.0,4656.63,118.6,13.618100000000002,66.8172,3.0188,36.2252,0.1638,1.966,55.3236,1.4486,1.4486,1.9124594999995595e-05,5,3.0398030232560007,261443.44494621464,19604.0
1500.0,80.0,77.0,4656.63,118.60000000000001,6.773081395348838,56.76085581395349,1.5491511627906978,18.589523255813955,0.6994116279069768,8.393206976744185,51.154379069767444,1.6224883720930232,1.8275627906976744,0.006614301204999555,43,4.271149559669752,6501.064688057685,148050.33333333334
3600.0,82.0,136.0,14526.72,150.0,15.6377,41.7021,0.6556,7.8671,0.0804,0.9647,29.5398,2.0694,2.3767,0.0002792515499999043,12,8.862032415383998,42972.008570781836,217583.33333333337
1500.0,80.0,77.0,4656.63,118.6,13.855700000000002,65.8115,2.8522,34.2265,0.1118,1.3411,48.1184,1.2536,1.2536,0.003193158296999634,100,1.9700486466560003,31316.956661360113,296388.6666666667
1000.0,69.0,61.4,2960.92,99.7,15.36105,41.578005,1.0791783333333334,12.950439999999999,0.08889333333333332,1.0664283333333333,35.181709999999995,2.1598933333333337,2.1384491666666667,0.0055997921979998085,120,10.07620308172679,21429.366618793967,217505.7
1560.0,71.0,79.0,4906.386,110.55999999999999,7.729,70.9145,2.6317,31.580499999999997,0.3551,4.2616,58.8768,1.2037,1.3147466666666667,0.00047242738400031726,15,1.744033334653,31750.9113739053,30454.0
1500.0,80.0,77.0,4656.63,118.6,12.3609,44.1574,0.8071,9.684700000000001,0.1575,1.8901,44.5516,1.3202,1.5803,0.0,7,2.3010135984080002,,26564.666666666668
1600.0,80.0,91.0,6503.879999999999,125.6,17.978893333333335,52.72568333333333,1.61868,19.423973333333333,0.032196666666666665,0.3868566666666667,39.81158666666666,2.122813333333333,1.8973422222222225,0.015355284641999747,90,9.56611109667776,5861.174318698864,467343.3333333333
1500.0,80.0,77.0,4656.63,118.6,10.3685,51.1861,1.3469,16.1624,0.2685,3.2226,45.5731,1.4675,1.17325,0.007906296407999645,40,3.1603437968750003,5059.258840780081,104401.0
1829.5302013422818,67.0,80.0,5026.55,107.0,9.4224,58.33489999999999,1.133,13.596,0.3609,4.3312,51.7025,1.7066,1.690501342281879,0.006663953216000658,149,4.970444443495999,22359.100547440772,368331.6
1975.6097560975609,67.0,106.34146341463415,8957.37243902439,120.0829268292683,16.46598536585366,58.749419512195125,2.1473670731707317,25.768398780487804,0.06037682926829268,0.7246682926829269,42.24703902439025,1.5741121951219512,0.7944975609756096,0.0029312770000001916,82,3.9003811656066,27974.155973657435,515959.6666666667
2774.1176470588234,88.20588235294117,126.02941176470588,12482.451470588236,151.13823529411764,13.849588235294117,39.010323529411764,1.0365529411764707,12.43884705882353,0.18328823529411764,2.199588235294118,35.367029411764705,3.2614117647058825,3.279570588235294,0.00501453352000131,34,34.691006506896805,6780.291698995587,727369.9
1330.3867403314916,71.79558011049724,69.43093922651934,3934.7959116022103,106.51104972375691,17.974752486187846,52.78991602209945,1.6278977900552485,19.534608839779008,0.032191160220994476,0.3867850828729282,39.849724309392265,2.121844198895028,1.2346088397790056,0.03231312149999895,181,9.553015339616119,5601.439650453017,623631.9
1650.0,80.0,82.0,5281.02,121.0,11.3328,67.8026,2.8607,34.3278,0.2077,2.4921,57.9368,1.1936,1.16929,0.013584958464000258,120,1.700499193856,8833.298998888844,528843.8
1650.0,80.0,82.0,5281.02,121.0,8.1963,69.8354,2.4129,28.9548,0.3722,4.4662,60.493700000000004,1.2123,1.2123,0.003471513599999507,41,1.7816825048669997,11810.410306330306,175771.66666666666
1500.0,80.0,77.0,4656.63,118.6,13.114052525252527,57.61589696969697,1.7282747474747475,20.73947070707071,0.1626262626262626,1.9516979797979797,43.15990909090909,1.5856202020202022,0.7833515151515151,0.0044321406210004605,99,3.9865527153125138,22336.836410585925,190250.66666666663
1650.0,80.0,82.0,5281.02,121.0,8.723352892561985,70.03402314049586,2.6976,32.37104214876033,0.31059752066115703,3.7272561983471073,57.20985371900826,1.1706305785123967,1.1808272727272726,0.01327420406200016,121,1.6042039927062997,9115.424128998036,489596.0
1584.8484848484848,80.0,88.87878787878788,6223.993636363637,124.53939393939395,5.391881818181818,69.09643333333334,1.628430303030303,19.541239393939396,0.3652909090909091,4.383933333333333,56.37459696969697,1.1504545454545454,1.3159636363636364,0.0027529269769998865,33,1.5226791219947406,11987.241316499823,189200.66666666663
1600.0,80.0,91.0,6503.88,125.6,11.3621,58.64110000000001,1.2746,15.295,0.17010000000000003,2.0417,51.69559999999999,1.8788,1.3439539999999999,0.002398208801000276,50,6.631956279872,20848.893548862532,234552.66666666663
1629.8507462686566,80.0,91.0,6503.88,125.59999999999998,11.880511940298506,56.29337164179105,0.9710776119402984,11.653055223880596,0.1666850746268657,1.9997746268656718,51.35962089552239,2.455707462686567,2.8979119402985076,0.0044772278399997905,67,14.80914174745754,14964.617034098299,261095.0
1500.0,80.0,77.0,4656.63,118.6,11.221254887218045,55.89255563909774,1.0402120300751878,12.482585714285714,0.20362932330827066,2.4433451127819548,51.35279248120301,2.2559007518796994,2.7816586466165414,0.010274368605999099,133,11.480477902021498,12944.834383530162,468603.3
1500.0,76.4,77.0,4656.63,115.0,16.12876,61.324777999999995,1.44185,17.302357,1.5e-05,0.00048400000000000006,39.423728000000004,1.893252,1.924761,0.0064468599999993725,100,6.786178405099219,15511.42726847019,408284.0
1500.0,80.0,77.0,4656.63,118.6,9.44455652173913,72.0739391304348,3.5684869565217388,42.82154347826087,0.5137826086956522,6.165260869565217,63.88700869565218,1.6213826086956522,2.4847478260869567,0.0014740288969995869,23,4.262422847834687,15603.493287558287,85286.33333333333
1096.7153284671533,71.12773722627738,64.41751824817518,3288.9222992700734,103.35583941605839,9.76515401459854,48.23974014598541,1.258483211678832,15.101514598540145,0.30593941605839414,3.671095620437956,45.799065693430656,1.5981204379562044,1.463070802919708,0.030587200895999558,274,4.081581914080307,8957.995238977095,643975.5
2300.0,80.0,93.0,6792.91,126.5,17.9814,52.6868,1.6131,19.357,0.0322,0.3869,39.7885,2.1234,1.1675,0.0019638362170002186,35,9.574044440904002,17822.260174762887,165521.66666666666
1500.0,80.0,77.0,4656.63,118.6,6.4017,55.4973,1.1519,13.822500000000002,0.3963999999999999,4.7565,52.372899999999994,1.7919000000000003,1.2148277777777776,0.005312862100000284,90,5.7536217625590025,16940.021838698805,421232.0
1500.0,65.0,70.5,3903.63,100.3,19.2355,74.5336,0.4543,5.4519,0.0,0.0,74.78689999999999,5.1995,5.2539428571428575,2.271602800007007e-05,14,140.56744389987497,616304.9279546941,109525.4
1578.7878787878788,80.0,87.0,5944.68,123.4,9.37515,68.91588636363637,2.565018181818182,30.7801,0.29388787878787875,3.526483333333333,54.533980303030305,1.2410393939393938,1.1800666666666666,0.013033350194000337,66,1.911422536350446,5063.932067933069,391280.0
1500.0,80.0,77.0,4656.63,118.6,14.788079999999999,55.37052,1.74492,20.93862,0.12572,1.50896,41.73294,1.75516,1.4307625,0.0029346928200004157,80,5.406922421788097,27260.09327272238,169214.0
1851.25,78.85,84.875,5662.6245,121.345,8.0939,70.7807,2.6721,32.065,0.3458,4.15,58.163599999999995,1.2193,1.0766550000000001,0.0019107821009999744,40,1.8127241530570002,20933.8364531815,133957.33333333334
1980.5555555555557,78.11111111111111,86.72222222222223,5907.81,121.56666666666666,8.0939,70.7807,2.6721,32.065,0.3458,4.15,58.1636,1.2193,1.2196000000000002,0.00045124459599997854,18,1.8127241530570002,39889.67437961486,44990.0
1650.0,80.0,82.0,5281.02,121.0,8.098852272727273,70.59444431818181,2.3838704545454545,28.606565909090907,0.3716579545454545,4.459996590909091,60.54477272727272,1.2371738636363636,1.2371738636363636,0.007633813501999786,88,1.8936172874232295,11527.659141390754,320124.5
2300.0,80.0,108.0,9160.88,134.1,5.5477,68.1727,1.6196999999999997,19.436,0.37190000000000006,4.4626,55.9405,1.2175,2.0954,0.0021296199999997455,22,1.8047078593750001,10330.48149435234,180884.33333333337
2300.0,80.0,93.0,6792.91,126.5,18.1856,50.5924,1.4813999999999998,17.7773,0.0348,0.41759999999999997,38.70009999999999,2.345,2.2632851851851856,0.004497160301999896,54,12.895213625000004,12007.577309616048,215276.0
2000.0,78.0,83.48,5474.698399999999,119.75200000000001,18.528405,53.683665,1.8861949999999998,22.634764999999998,0.03188,0.382695,40.909285,2.0791549999999996,2.215639,0.01172183259399958,100,8.987949030912644,8531.089247187349,394802.7
2000.0,78.0,87.0,5944.68,121.59999999999998,7.7893,66.92,2.9212000000000002,35.0548,0.6227,7.4728,61.1427,1.2313,1.2313,0.0005676430000000276,12,1.8667735482970003,21140.047529872503,61679.3
2100.0,80.0,88.0,6082.12,124.1,10.6897,68.9428,2.7952,33.543,0.2454,2.9451,58.2135,1.0446,0.7412,4.735770600008148e-05,4,1.139856196536,84463.55066254936,10510.666666666666
1650.0,70.0,82.0,5281.02,110.9,7.2814,70.1988,2.2286,26.7431,0.3617,4.3403,55.6656,1.2151,1.10708,0.0001077724679999981,5,1.7940562789510004,46394.03822505102,4865.0
1650.0,70.0,82.0,5281.02,110.9,7.7526,68.3332,2.3024,27.6282,0.3737,4.4846,56.846,1.2564,1.4524,0.0,2,1.9832788621439998,,9358.0
1300.0,70.0,68.0,3785.62,103.95,8.1606,69.898,2.5693,30.832,0.3682,4.4189,56.883,1.3188,1.5168750000000002,9.27002160000848e-05,4,2.293701060672,43149.845519198585,14271.0
1500.0,80.0,77.0,4656.63,118.6,8.3525,71.6057,2.4765,29.7181,0.4039,4.8464,62.9256,1.3612,2.1659,0.009500292299999566,46,2.5221204369279997,4841.956283808458,153405.33333333334
2300.0,80.0,108.0,9160.88,134.1,7.670255813953489,70.94858139534882,2.620739534883721,31.449211627906976,0.3625511627906977,4.350734883720929,59.08954186046512,1.2056116279069768,0.9325720930232558,0.009958461732000972,43,1.7523557745943255,4317.935958103032,337660.3333333333
2300.0,80.0,93.0,6792.91,126.5,14.694300000000002,46.5509,1.391,16.6924,0.1485,1.7825,37.7982,2.257,2.257,0.007258865100999705,70,11.497268593000001,9643.38075250351,674991.0
1500.0,66.66666666666667,77.0,4656.63,105.26666666666667,14.3593,44.1532,0.7287,8.7444,0.1367,1.6405,31.1853,1.7523,0.8573,0.0026922908999998775,90,5.380534034667,33428.7799286489,99864.66666666669
1500.0,80.0,82.5,5345.62,121.29999999999998,9.7306,49.1886,1.1383,13.6598,0.3399,4.0789,47.0326,1.5820000000000003,1.3224000000000002,0.00021044201199992238,13,3.959309368000002,61774.73726113584,55699.333333333336
1500.0,80.0,82.5,5345.62,121.3,9.7306,49.1886,1.1383,13.6598,0.3399,4.0789,47.0326,1.582,1.4816,0.0002272927999999654,8,3.9593093680000004,35196.89141055598,30872.333333333332
1500.0,80.0,82.5,5345.62,121.29999999999998,9.7306,49.1886,1.1383,13.6598,0.3399,4.0789,47.0326,1.5820000000000003,1.4816,0.0001575437940003597,13,3.959309368000002,82516.73817104036,51399.333333333336
1500.0,80.0,82.5,5345.62,121.30000000000001,12.3609,44.1574,0.8071,9.6847,0.1575,1.8901,44.5516,1.3202,2.1022,2.138696999819154e-06,9,2.3010135984080002,4208169.741090501,36603.333333333336
1500.0,80.0,82.5,5345.62,121.3,12.3609,44.1574,0.8071,9.684700000000001,0.1575,1.8901,44.5516,1.3202,2.1022,2.838380099996537e-05,7,2.3010135984080002,246619.54190027405,32471.333333333332
1500.0,80.0,82.5,5345.62,121.3,12.3609,44.1574,0.8071,9.684700000000001,0.1575,1.8901,44.5516,1.3202,2.1022,0.0002622649979999664,14,2.3010135984080002,53381.12255453086,59660.0
1500.0,80.0,82.5,5345.62,121.3,11.1801,46.583425,0.9158499999999999,10.990075000000001,0.26625,3.1954000000000002,44.713075,1.4039,1.089475,0.0,8,2.7669959413189997,,32180.333333333332
1500.0,80.0,82.5,5345.62,121.3,12.3609,44.1574,0.8071,9.684700000000001,0.1575,1.8901,44.5516,1.3202,2.1022,0.0,7,2.3010135984080002,,28803.0
1000.0,55.0,61.4,2960.92,85.6,14.9533,62.4791,1.254,15.047600000000001,0.0015,0.0178,38.3335,1.611,1.4313315789473684,0.0004243791970000573,38,4.181062131,89542.56068304609,91246.66666666669
660.0,37.0,47.0,1734.94,60.4,19.2355,74.5336,0.4543,5.4519,0.0,0.0,74.7869,5.1995,5.248675,7.534536099986254e-05,16,140.56744389987497,212355.47600640194,
1500.0,80.0,77.0,4656.63,118.6,4.7436,72.6275,3.2842999999999996,39.412,0.8463,10.155600000000002,65.1032,1.2063,1.103,0.0004810017600001835,28,1.7553591340469996,58211.8452123529,118107.66666666669
1500.0,55.0,70.5,3903.63,90.2,19.2355,74.5336,0.45430000000000004,5.4519,0.0,0.0,74.7869,5.1995,5.7145,0.0002457840000001945,20,140.56744389987497,81372.26182332526,74152.1
3400.0,98.0,140.0,15393.8,167.90000000000003,10.157023076923078,69.1279,2.7886,33.46314230769231,0.2670923076923077,3.205323076923077,58.82080769230769,1.0308115384615384,0.8818884615384616,0.012083171503000058,26,1.0953119190535576,2151.752956046731,204568.0
2000.0,78.85,96.775,7457.102000000001,127.28999999999999,9.745325,70.264625,3.1394875,37.673899999999996,0.41033749999999997,4.924262499999999,63.589375,1.3908,1.1506750000000001,0.004149404279999995,40,2.6902587093120003,9639.938000931557,187174.8
1500.0,80.0,86.82142857142857,5921.679107142858,123.31428571428572,17.6009,49.2002,1.4821000000000002,17.7855,0.043,0.5155,37.9928,1.8142,2.2533,0.0060383774700002845,56,5.971115719288,9274.014464683236,318631.0
1500.0,80.0,77.0,4656.63,118.6,6.9821539999999995,70.593564,2.178626,26.143529000000004,0.390007,4.680046,56.29459,1.3352199999999999,1.387517,0.02014191720000172,100,2.3804468373526473,4964.770682305827,286370.0
1500.0,80.0,77.0,4656.63,118.6,12.943589999999999,45.211963999999995,1.140456,13.685692,0.22599599999999997,2.7121660000000003,39.2628,1.7429160000000001,1.802292,0.005144898300000408,50,5.294553855547233,9718.365084105944,219584.33333333337
2000.0,67.0,100.0,7853.98,117.0,9.976619658119658,58.5755735042735,1.8030905982905983,21.63715213675214,0.3944188034188034,4.732963247863248,51.859464102564104,1.9147982905982905,1.6946666666666668,0.014212817201999989,117,7.020516967454734,8232.006247398727,613816.6666666666
1700.0,80.0,81.0,5190.7,120.575,11.269175,59.04986363636363,1.2918636363636364,15.502286363636363,0.17394545454545454,2.0877227272727272,51.88206363636363,1.8550931818181817,1.260746590909091,0.01712297409899994,176,6.3840633462186025,10278.588227863944,707218.0
2000.0,78.0,83.0,5410.61,119.5,10.556315384615385,66.39250769230769,3.4072769230769233,40.887115384615385,0.3694769230769231,4.433792307692308,60.64423846153846,1.0272000000000001,1.061176923076923,0.00041303000000013324,13,1.0838396436480005,31474.711280042142,52503.666666666664
2000.0,78.0,87.0,5944.680000000001,121.6,18.185544444444446,50.57253333333334,1.4782755555555556,17.739786666666667,0.03477333333333333,0.4172844444444445,38.68524444444444,2.344566666666667,1.8296133333333333,0.009159212097000075,45,12.888066213435303,4913.086357585156,216377.0
2000.0,78.0,87.0,5944.68,121.6,18.4856,53.94480000000001,1.8779,22.5354,0.0316,0.37929999999999997,41.0531,2.1144,2.2025129999999997,0.009689484000000487,100,9.452821353983998,10320.467013516403,421222.3
1500.0,80.0,77.0,4656.63,118.6,17.912414838709676,53.82070064516129,1.7790735483870967,21.349086451612905,0.032185161290322575,0.38661612903225806,40.464340645161286,2.108132258064516,1.7882354838709675,0.005775652542000377,155,9.369006953822955,26836.794435407,390978.7
2072.3502304147464,80.0,89.14746543778801,6263.400138248849,124.57373271889401,10.66377926267281,61.1591396313364,1.2857221198156683,15.428817972350231,0.22137327188940095,2.656657603686636,52.9695465437788,1.8689884792626728,1.1164940092165898,0.013760427688001132,217,6.528597178373232,15769.85867882729,928926.0
2300.0,80.0,93.0,6792.91,126.5,11.75900786516854,56.7291,0.989023595505618,11.868373033707865,0.17171573033707865,2.0601595505617976,51.540779775280896,2.4216707865168536,3.4099382022471905,0.00633946809600034,89,14.201862653626218,14039.032715718116,509426.0
