era5_latitude,era5_longitude,climate_annual_temperature_c,climate_m01_temperature_c,climate_m02_temperature_c,climate_m03_temperature_c,climate_m04_temperature_c,climate_m05_temperature_c,climate_m06_temperature_c,climate_m07_temperature_c,climate_m08_temperature_c,climate_m09_temperature_c,climate_m10_temperature_c,climate_m11_temperature_c,climate_m12_temperature_c,climate_annual_relative_humidity_pct,climate_m01_relative_humidity_pct,climate_m02_relative_humidity_pct,climate_m03_relative_humidity_pct,climate_m04_relative_humidity_pct,climate_m05_relative_humidity_pct,climate_m06_relative_humidity_pct,climate_m07_relative_humidity_pct,climate_m08_relative_humidity_pct,climate_m09_relative_humidity_pct,climate_m10_relative_humidity_pct,climate_m11_relative_humidity_pct,climate_m12_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_m01_total_precipitation_mm,climate_m01_total_total_precipitation_mm,climate_m02_total_precipitation_mm,climate_m02_total_total_precipitation_mm,climate_m03_total_precipitation_mm,climate_m03_total_total_precipitation_mm,climate_m04_total_precipitation_mm,climate_m04_total_total_precipitation_mm,climate_m05_total_precipitation_mm,climate_m05_total_total_precipitation_mm,climate_m06_total_precipitation_mm,climate_m06_total_total_precipitation_mm,climate_m07_total_precipitation_mm,climate_m07_total_total_precipitation_mm,climate_m08_total_precipitation_mm,climate_m08_total_total_precipitation_mm,climate_m09_total_precipitation_mm,climate_m09_total_total_precipitation_mm,climate_m10_total_precipitation_mm,climate_m10_total_total_precipitation_mm,climate_m11_total_precipitation_mm,climate_m11_total_total_precipitation_mm,climate_m12_total_precipitation_mm,climate_m12_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_m01_snowfall_mm,climate_m01_total_snowfall_mm,climate_m02_snowfall_mm,climate_m02_total_snowfall_mm,climate_m03_snowfall_mm,climate_m03_total_snowfall_mm,climate_m04_snowfall_mm,climate_m04_total_snowfall_mm,climate_m05_snowfall_mm,climate_m05_total_snowfall_mm,climate_m06_snowfall_mm,climate_m06_total_snowfall_mm,climate_m07_snowfall_mm,climate_m07_total_snowfall_mm,climate_m08_snowfall_mm,climate_m08_total_snowfall_mm,climate_m09_snowfall_mm,climate_m09_total_snowfall_mm,climate_m10_snowfall_mm,climate_m10_total_snowfall_mm,climate_m11_snowfall_mm,climate_m11_total_snowfall_mm,climate_m12_snowfall_mm,climate_m12_total_snowfall_mm,climate_annual_cloud_cover_pct,climate_m01_cloud_cover_pct,climate_m02_cloud_cover_pct,climate_m03_cloud_cover_pct,climate_m04_cloud_cover_pct,climate_m05_cloud_cover_pct,climate_m06_cloud_cover_pct,climate_m07_cloud_cover_pct,climate_m08_cloud_cover_pct,climate_m09_cloud_cover_pct,climate_m10_cloud_cover_pct,climate_m11_cloud_cover_pct,climate_m12_cloud_cover_pct,era5_lat_idx,era5_lon_idx
33.5,-92.5,18.2139,7.2443,9.4136,13.8708,18.1916,22.6819,26.6871,28.3063,28.0475,24.6476,18.5487,12.5323,8.3955,66.3112,67.7499,65.8336,63.0309,64.2284,67.5515,67.0977,66.4478,64.5943,64.2474,65.9314,68.2486,70.7721,3.6926,44.3113,3.7444,112.3323,3.8871,116.6124,4.5307,135.9196,4.9638,148.9143,4.0766,122.2973,3.3316,99.947,2.7721,83.1623,2.5211,75.6321,3.1637,94.9116,3.7338,112.0138,3.3884,101.6512,4.1981,125.9441,0.0213,0.2553,0.1004,3.0117,0.1146,3.4375,0.0243,0.7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0591,0.0141,0.422,50.8758,56.4077,59.2907,56.6534,52.3205,54.8233,49.0619,48.5516,45.2225,40.9333,40.9326,50.1579,56.1538,64,130
35.25,-90.25,16.7763,4.8702,7.0839,11.7304,16.9504,21.7596,26.0775,27.6804,26.9929,23.4668,17.258,10.9453,6.5002,66.1718,68.4713,65.7923,62.605,61.9783,66.1034,66.9406,68.4584,67.5259,65.1492,64.6879,66.2152,70.1344,3.4592,41.5105,3.2745,98.2342,3.7538,112.6146,4.2144,126.4324,4.1794,125.3805,3.8768,116.3044,3.0718,92.1535,3.1401,94.2039,2.4244,72.731,2.5752,77.2572,3.3038,99.1154,3.5122,105.3658,4.1841,125.5217,0.0342,0.4106,0.1162,3.4852,0.168,5.0397,0.0564,1.6928,0.0002,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0677,0.0164,0.4921,0.0512,1.5368,52.009,57.9633,60.7726,58.3945,53.1936,55.6369,50.3126,49.7519,44.9499,41.3469,42.7139,51.1294,57.9421,57,139
35.75,-91.25,16.2362,3.9417,6.2757,11.0845,16.4596,21.3007,25.8977,27.6511,26.7982,22.8578,16.7179,10.3267,5.5227,65.7456,68.1734,65.3388,62.2896,61.2005,66.2317,65.8137,66.5947,66.5425,65.7671,64.4098,66.3292,70.2567,3.2511,39.0138,2.9789,89.3679,3.2532,97.5962,4.0207,120.6217,4.3366,130.0983,3.8647,115.9401,2.7801,83.4026,2.6384,79.1531,2.3909,71.7258,2.6869,80.6084,2.9555,88.665,3.5936,107.8072,3.5143,105.4277,0.0524,0.6284,0.1539,4.6167,0.215,6.4511,0.0937,2.811,0.0005,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0601,0.0173,0.5188,0.146,4.3797,51.3299,56.054,58.8923,57.0755,53.0167,56.6058,50.2803,47.7598,44.7792,40.8843,43.3469,50.8592,56.4047,55,135
33.25,-92.0,18.3094,7.4874,9.6691,14.0623,18.3638,22.8174,26.6431,28.212,27.92,24.6955,18.6087,12.6226,8.6111,66.7044,68.1854,66.1379,63.2327,64.1586,67.2495,67.5749,67.348,65.6444,64.8988,66.2832,68.5292,71.2109,3.7503,45.004,3.9143,117.4288,4.187,125.6094,4.4803,134.4099,4.9814,149.4417,3.732,111.9614,3.4789,104.3682,2.754,82.6187,2.7472,82.4146,3.4586,103.7579,3.7818,113.4529,3.305,99.1507,4.1835,125.5045,0.0165,0.1976,0.0834,2.5024,0.0785,2.3541,0.0195,0.5841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0834,0.0135,0.4048,51.0627,56.6656,59.6041,56.5818,52.4713,54.1174,49.3435,49.6494,45.6571,41.4061,40.9195,49.6825,56.6541,65,132
36.25,-93.5,14.3165,2.3215,4.6543,9.2977,14.3278,18.8974,23.5065,25.6251,24.8809,20.8552,14.8984,8.6933,3.8397,67.693,66.9614,64.0706,62.4618,63.8087,71.6016,71.5188,69.9815,69.5289,68.9207,67.2891,67.0974,69.0751,3.0161,36.1927,2.1892,65.6767,2.4244,72.731,3.5755,107.2645,3.9922,119.7662,4.1367,124.1016,3.312,99.3614,2.7113,81.3389,2.6604,79.813,2.858,85.7391,2.8572,85.7162,3.0566,91.6986,2.4191,72.5737,0.1014,1.2165,0.3182,9.5468,0.3453,10.3579,0.2138,6.413,0.0085,0.2561,0.0085,0.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.1321,0.0525,1.5759,0.2652,7.9575,51.5601,55.2933,58.3387,56.7943,54.1965,57.7775,51.5292,46.0447,45.4776,42.4939,43.9224,50.813,56.0401,53,126
34.0,-91.75,17.7612,6.5279,8.7295,13.257,17.8921,22.4145,26.4293,28.0239,27.6443,24.2003,18.1262,12.0522,7.8375,66.7378,68.0462,65.771,62.8094,63.2169,67.2497,67.9807,68.2949,66.76,65.9135,66.3618,67.8345,70.6151,3.6713,44.0558,3.6731,110.1933,3.9031,117.0921,4.4253,132.7581,4.7714,143.1408,4.2467,127.4014,3.0963,92.8879,2.7403,82.2086,2.6087,78.2623,3.0388,91.1636,3.8069,114.2073,3.4831,104.4922,4.2622,127.8648,0.0242,0.2903,0.1061,3.1838,0.1253,3.758,0.0298,0.8945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0076,0.0039,0.1159,0.025,0.7501,50.8593,56.3117,59.621,56.9123,52.3252,54.768,48.7636,48.843,44.5867,40.5555,41.264,50.1547,56.2055,62,133
36.5,-90.75,15.416,2.8008,5.1987,10.0847,15.6191,20.5312,25.2666,27.1357,26.2508,22.1984,15.9325,9.4839,4.4894,66.399,68.2835,65.4046,62.7761,62.1942,67.7664,67.0194,67.0519,66.9318,66.3332,65.2415,66.9448,70.8409,3.2557,39.0689,3.0487,91.4602,3.0688,92.063,3.9363,118.0897,4.3881,131.6423,4.0604,121.8109,2.9513,88.5391,2.5637,76.91,2.3415,70.2457,2.791,83.7307,3.0737,92.2117,3.6755,110.2638,3.1699,95.0985,0.0732,0.8789,0.2091,6.2718,0.2581,7.7419,0.1345,4.0336,0.002,0.0587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0772,0.0376,1.1282,0.2351,7.0543,52.4021,56.7697,60.0676,57.9618,54.3261,57.5879,51.7741,48.4149,45.8041,41.8507,44.2987,52.0653,57.9045,52,137
36.0,-90.5,16.0838,3.7165,5.9759,10.8016,16.2872,21.2091,25.7785,27.5041,26.6577,22.8301,16.6363,10.2153,5.3938,65.7707,68.4319,65.8462,62.6337,61.4512,66.1387,66.1025,66.9196,66.7159,65.2379,63.8541,65.7213,70.196,3.3396,40.0757,3.1133,93.3981,3.5556,106.6675,4.1802,125.4063,4.2785,128.356,3.8588,115.7627,2.8135,84.4059,2.7196,81.5887,2.2971,68.9144,2.8085,84.2552,3.1142,93.4267,3.6978,110.9343,3.6385,109.1557,0.0569,0.683,0.168,5.0397,0.2262,6.7854,0.0999,2.9964,0.0007,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0768,0.0314,0.9413,0.1543,4.6282,51.8863,57.1772,60.0637,57.9445,53.5367,56.5765,50.5785,48.1869,44.6741,41.2486,43.6014,51.2898,57.7574,54,138
35.75,-90.5,16.3192,4.1102,6.3371,11.1129,16.512,21.3958,25.8748,27.525,26.744,23.0574,16.8835,10.4948,5.783,65.7451,68.2123,65.6638,62.3888,61.3872,65.993,66.3644,67.666,67.1459,65.0409,63.7431,65.4695,69.8659,3.3776,40.5314,3.1015,93.0443,3.6844,110.5318,4.2436,127.3069,4.2273,126.8187,3.7965,113.8954,2.887,86.6108,2.87,86.0996,2.3422,70.2648,2.7433,82.2983,3.1479,94.4357,3.6628,109.8833,3.8251,114.7528,0.0492,0.5909,0.1474,4.4217,0.2065,6.196,0.0865,2.5949,0.0003,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.073,0.027,0.8111,0.1206,3.6192,51.7155,57.2386,60.0585,57.9251,53.1588,56.1768,50.192,48.226,44.566,41.1012,43.2993,51.0223,57.621,55,138
34.0,-93.75,17.4278,6.2917,8.4826,12.8611,17.24,21.6793,25.9248,27.7851,27.6547,24.0252,17.9116,11.7953,7.4828,67.776,68.4389,66.6127,64.69,65.9909,70.9546,70.498,68.1947,65.0652,65.2971,66.9599,69.4524,71.1575,3.7397,44.8762,3.3205,99.6161,4.0476,121.4294,4.5304,135.9119,5.1692,155.0751,4.9899,149.6983,3.2656,97.9671,2.6343,79.0291,2.2573,67.7185,2.8684,86.0519,3.7117,111.3501,4.0044,120.1315,4.0769,122.3059,0.0283,0.34,0.1177,3.53,0.148,4.4413,0.0268,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0601,0.0455,1.3652,50.6295,55.3821,58.9355,57.2498,52.4818,56.7479,49.321,46.6029,43.4415,39.9576,41.9855,50.2814,55.1665,62,125
35.5,-90.0,16.6095,4.5819,6.8213,11.5241,16.8435,21.6476,25.9916,27.585,26.8696,23.2948,17.1022,10.7857,6.2663,66.6787,69.0498,66.0468,62.6814,61.9991,66.482,67.419,69.0967,68.4359,66.2606,65.3815,66.6023,70.689,3.4008,40.8094,3.1622,94.8658,3.7577,112.731,4.1828,125.4826,4.0949,122.8456,3.8012,114.0347,2.964,88.9187,2.9942,89.8266,2.4452,73.3566,2.5095,75.285,3.2795,98.3839,3.5361,106.082,4.0823,122.4699,0.0393,0.471,0.1358,4.0727,0.1753,5.2576,0.0686,2.0571,0.0001,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0868,0.0247,0.742,0.0637,1.9112,52.2854,58.3782,61.146,58.6794,53.5201,56.1234,50.5462,49.9881,44.9713,41.4355,42.9861,51.2953,58.3559,56,140
34.75,-92.25,17.0594,5.3229,7.5918,12.2321,17.159,21.7678,26.1919,27.9745,27.4286,23.6115,17.5129,11.2227,6.6972,66.5973,68.7167,66.3994,63.4622,63.0474,67.8016,67.1088,66.8647,65.9072,65.8116,65.2812,67.8283,70.9382,3.4217,41.0605,2.9769,89.3068,3.394,101.8209,4.0675,122.0255,4.3609,130.826,4.5865,137.5942,2.7105,81.316,2.8851,86.5536,2.3656,70.9667,3.0474,91.423,3.1057,93.1702,3.6625,109.8757,3.8979,116.9376,0.0351,0.4207,0.1091,3.2744,0.1993,5.9781,0.0366,1.0986,0.0003,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0434,0.0051,0.1535,0.0689,2.0657,50.6818,55.6523,58.8448,56.8398,52.1798,55.528,49.4255,47.3279,44.1936,40.3666,41.9836,50.6304,55.2091,59,131
35.5,-91.25,16.5316,4.3884,6.6976,11.4696,16.7669,21.5786,26.0748,27.7462,26.9601,23.1362,16.9943,10.6305,5.9354,65.6584,67.8347,64.9998,61.7966,60.9175,65.7353,65.9383,67.2174,66.8909,65.7318,64.5452,66.3203,69.9729,3.3257,39.909,3.0171,90.5123,3.4213,102.6392,4.0963,122.8886,4.341,130.229,3.9642,118.927,2.7534,82.6035,2.8119,84.3563,2.4013,72.0387,2.6408,79.2236,3.0913,92.7391,3.6132,108.3946,3.7573,112.7176,0.0453,0.5439,0.1351,4.0536,0.1968,5.9042,0.0762,2.285,0.0003,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0591,0.0158,0.4745,0.1176,3.5291,51.1972,56.208,59.0411,57.1658,52.8656,56.1431,49.7713,47.8463,44.4539,40.71,43.0023,50.7698,56.3895,56,135
36.0,-89.75,16.1789,3.8693,6.1175,10.944,16.4662,21.3741,25.7869,27.4157,26.6069,22.8974,16.6999,10.3257,5.6426,66.5576,69.309,66.2543,62.6473,61.3949,65.9823,67.0973,68.624,68.3849,66.572,65.0949,66.4299,70.9,3.4055,40.866,3.1497,94.4901,3.8072,114.2168,4.2926,128.7785,4.1471,124.4125,3.9014,117.0425,2.9635,88.9053,2.8346,85.0372,2.4549,73.6485,2.5748,77.2438,3.2044,96.1313,3.6548,109.643,3.881,116.4303,0.0534,0.6404,0.1808,5.4245,0.2133,6.3982,0.0892,2.6751,0.0004,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.1106,0.0382,1.1458,0.1148,3.4447,52.5454,58.8644,61.6079,58.9374,54.1745,56.6884,50.6365,49.1131,44.717,41.4138,43.7366,51.6588,58.9965,54,141
33.25,-92.5,18.4117,7.5965,9.7513,14.1535,18.3756,22.8612,26.774,28.3493,28.1241,24.7869,18.7217,12.7575,8.689,66.2678,67.5741,65.7759,62.9892,64.3503,67.2515,67.0395,66.5318,64.5962,64.2615,65.9454,68.158,70.7397,3.6905,44.2863,3.7973,113.9193,3.9426,118.2766,4.426,132.781,4.9802,149.4074,3.8176,114.5267,3.4014,102.0432,2.8436,85.3081,2.6387,79.1607,3.2103,96.3078,3.7435,112.3047,3.3361,100.0843,4.149,124.4707,0.0189,0.2264,0.0888,2.665,0.1009,3.0274,0.0234,0.7024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0486,0.0116,0.3471,50.9565,56.521,59.2191,56.6546,52.4424,54.6082,49.3285,48.7575,45.4343,41.3582,40.8344,49.9117,56.4075,65,130
33.25,-113.0,24.0379,13.4404,15.4136,19.153,23.0146,27.6672,32.6449,35.1315,34.6816,31.6958,25.0014,17.9204,12.69,27.8929,38.6257,34.7259,27.5622,19.6894,18.5122,16.1824,25.5134,29.8499,27.8541,25.9145,29.8217,40.4637,0.4698,5.6376,0.688,20.6413,0.9124,27.3733,0.539,16.1715,0.1446,4.3373,0.0556,1.6689,0.0381,1.1425,0.4791,14.3738,0.7153,21.4596,0.4529,13.588,0.3896,11.6882,0.463,13.8903,0.7598,22.7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.474,35.9798,37.3258,31.6126,23.025,19.1605,11.8836,31.5873,29.7112,18.1925,18.0219,26.827,34.3605,65,48
33.25,-111.5,22.4886,11.7589,13.5829,17.1431,21.3085,26.5188,31.8668,33.5726,32.831,29.9104,23.4289,16.596,11.3451,31.2222,44.5547,41.0263,33.3106,22.0603,18.1667,15.558,27.8061,32.8317,30.6602,29.4124,33.8826,45.3969,0.7682,9.2183,1.2806,38.4188,1.4886,44.6568,0.9207,27.6222,0.2986,8.9569,0.1506,4.5185,0.0793,2.3785,0.7291,21.8735,0.9467,28.4004,0.9322,27.9655,0.6058,18.1751,0.6434,19.3033,1.1427,34.2808,0.0005,0.0059,0.0006,0.0181,0.0019,0.0582,0.0019,0.0563,0.0014,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0001,0.0024,29.3276,37.7039,39.6622,33.1618,24.3962,20.7678,14.5008,38.482,36.3839,22.0341,20.2097,28.1437,36.4851,65,54
34.75,-112.5,14.2295,3.8365,5.6234,8.9263,12.7574,17.9286,23.6466,25.5366,24.342,21.1913,14.9344,8.4128,3.6183,38.5448,52.5496,48.8385,42.0869,30.7722,25.8637,19.3801,33.6618,42.1307,38.057,36.4995,42.0352,50.6627,0.9982,11.9787,1.148,34.441,1.4683,44.0483,1.1607,34.8225,0.5514,16.5415,0.4421,13.2618,0.1898,5.6953,1.5193,45.578,1.6939,50.8175,1.1124,33.371,0.8677,26.0296,0.7791,23.3727,1.0461,31.3826,0.1197,1.437,0.2758,8.2731,0.4122,12.3672,0.2345,7.0343,0.1164,3.4914,0.0031,0.0923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.2599,0.1016,3.0484,0.2847,8.5421,32.7191,42.4875,44.1054,38.7658,30.0178,26.2391,17.4868,38.5897,36.8857,23.9771,23.5213,30.1176,40.4359,59,50
35.0,-114.25,20.1414,9.4174,11.2071,14.9003,18.7456,23.8969,29.3914,32.0391,31.3465,27.5843,20.6766,13.6878,8.8036,28.094,42.2792,39.2796,30.851,21.3963,18.6325,14.487,21.81,25.3491,24.4552,25.8842,31.5947,41.1093,0.6266,7.5188,1.0859,32.5756,1.5072,45.2147,0.8505,25.5146,0.3244,9.7332,0.1538,4.6139,0.0639,1.9169,0.5061,15.1825,0.5877,17.6315,0.5224,15.6727,0.5867,17.601,0.5619,16.8562,0.7683,23.0503,0.0126,0.1506,0.0326,0.9794,0.0541,1.6227,0.0194,0.5817,0.0065,0.1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.3328,0.0269,0.8082,27.1774,38.9102,39.9373,34.6961,26.6714,22.3781,13.2745,26.5477,24.0232,16.3579,19.7721,26.804,36.7563,58,43
33.5,-112.75,23.2462,12.4383,14.3659,18.1069,22.1702,27.0453,32.1949,34.5718,34.0085,30.8598,24.2266,17.111,11.8556,29.2202,41.9984,37.9555,30.4542,20.5464,18.3588,15.623,25.5936,30.1679,28.367,26.6576,31.5913,43.3292,0.5853,7.024,0.8399,25.198,1.1008,33.0229,0.6343,19.0277,0.2073,6.2199,0.0864,2.5921,0.0591,1.7738,0.5901,17.704,0.8993,26.9794,0.6575,19.7258,0.519,15.5697,0.5553,16.6578,0.875,26.2499,0.0001,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0229,27.4017,36.9042,38.2545,32.7208,23.9445,19.9899,12.4701,32.9265,31.193,19.0045,18.8278,27.2639,35.3206,64,49
32.25,-111.0,20.9794,10.9123,12.6403,16.1819,20.079,25.0241,30.1918,30.7353,29.8972,27.785,22.1465,15.6095,10.5496,32.8952,44.5008,40.0127,30.753,21.9392,18.8342,17.7488,34.4196,40.2974,35.5931,30.4901,34.7593,45.3946,0.7046,8.4553,0.9927,29.7823,1.0276,30.8266,0.6055,18.1656,0.2187,6.5613,0.1055,3.1662,0.1701,5.1022,1.1506,34.5173,1.1911,35.7323,0.8906,26.7181,0.4993,14.9794,0.572,17.1595,1.0316,30.9486,0.0099,0.1185,0.0287,0.8616,0.0333,0.999,0.0207,0.6213,0.0063,0.1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.1788,0.0235,0.7043,29.5398,35.6798,38.4709,31.2134,22.3341,19.6721,16.33,43.3036,40.4975,23.2751,20.0404,28.1548,35.506,69,56
33.0,-113.5,24.4286,14.1922,16.1021,19.7895,23.3806,27.7803,32.5753,35.2122,34.9566,32.0447,25.396,18.4029,13.3104,26.8549,35.0178,32.0562,25.3706,19.6608,19.3311,17.3416,26.0037,29.8298,27.7731,25.1574,28.0224,36.6943,0.3216,3.859,0.4717,14.1516,0.658,19.7401,0.3699,11.0979,0.0971,2.9125,0.0261,0.7839,0.0265,0.7954,0.2994,8.9817,0.3951,11.8523,0.3071,9.2125,0.2723,8.1701,0.3598,10.7927,0.576,17.2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9425,34.871,36.2035,30.273,21.7338,18.1403,10.8373,28.4319,26.0767,16.3428,16.8929,26.0558,33.4505,66,46
31.5,-111.0,17.9636,9.0902,10.3996,13.4591,17.0831,21.795,26.817,26.5156,25.2298,23.8867,19.16,13.3668,8.7601,38.2081,43.8661,41.5975,34.6954,25.8101,22.1511,22.0313,45.5942,55.5522,46.8929,37.1515,38.0834,45.0718,1.0248,12.298,0.9448,28.3451,1.1237,33.7124,0.6715,20.1445,0.2483,7.4492,0.1486,4.4575,0.305,9.1515,2.7096,81.2874,2.5037,75.1114,1.38,41.4009,0.601,18.0311,0.6131,18.3916,1.0486,31.4589,0.02,0.2403,0.0633,1.8988,0.0679,2.0375,0.0384,1.152,0.0124,0.3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.2303,0.0506,1.5187,31.3334,36.5835,39.0132,31.6544,22.5161,19.7141,18.5832,48.9555,44.9067,27.0715,20.9348,29.3407,36.727,72,56
32.0,-111.0,20.5399,10.7347,12.4224,15.9116,19.7452,24.5829,29.6969,29.9696,29.0369,27.0587,21.6736,15.2981,10.3481,33.2946,43.1918,38.8606,29.9848,21.7322,19.0322,18.3399,36.4909,43.0189,37.9138,31.5354,34.8699,44.5652,0.708,8.496,0.8379,25.136,0.8642,25.9266,0.5239,15.7175,0.1952,5.8575,0.1001,3.0041,0.1763,5.2891,1.3793,41.3799,1.4198,42.5949,1.0412,31.2347,0.5332,15.9969,0.5082,15.2454,0.9165,27.4963,0.0047,0.0561,0.0217,0.6509,0.0116,0.3471,0.0103,0.308,0.0004,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.1082,0.0085,0.2561,29.7142,35.3833,38.0271,31.0494,22.0984,19.5797,16.9932,44.6379,41.4009,23.9667,20.0385,28.2213,35.174,70,56
33.0,-112.75,24.3034,13.8156,15.8623,19.5379,23.2263,27.8484,32.8455,35.1745,34.7569,31.902,25.3414,18.3009,13.0296,27.4103,37.3555,32.7422,26.0866,19.4481,18.272,16.0433,26.0717,30.3974,28.4322,25.8231,29.0452,39.2059,0.3984,4.7805,0.5075,15.2235,0.6663,19.99,0.4997,14.9908,0.1191,3.5725,0.0606,1.8177,0.0549,1.646,0.4915,14.7438,0.6859,20.5784,0.4216,12.6476,0.2925,8.7738,0.3562,10.685,0.6249,18.7473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.174,34.7261,36.4489,30.5471,22.1552,18.4277,11.7505,33.3555,30.9681,18.315,17.4851,26.2783,33.63,66,49
33.25,-112.75,23.8659,13.1859,15.2144,18.9448,22.829,27.5696,32.6257,34.9933,34.4866,31.4982,24.8512,17.7304,12.4616,28.288,39.8809,35.2964,27.9235,19.7751,18.2335,15.816,25.733,30.2013,28.1713,26.2513,30.5639,41.6098,0.4828,5.794,0.6723,20.1702,0.8919,26.7582,0.5441,16.3231,0.155,4.6492,0.0642,1.9245,0.0572,1.7166,0.5539,16.6168,0.7835,23.5043,0.4946,14.8373,0.3877,11.632,0.4445,13.3362,0.745,22.3513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8245,35.9391,37.4119,31.6104,23.0702,19.2273,12.1433,33.1168,31.2036,18.7218,18.1356,26.8317,34.4823,65,49
33.5,-112.5,23.1566,12.1789,14.1837,17.9533,22.1124,27.1132,32.341,34.5848,33.9543,30.7546,24.1247,16.945,11.6339,30.0293,44.0636,39.3259,31.5116,20.9124,18.1815,15.3682,25.8585,30.5919,29.0146,27.416,32.8856,45.222,0.6173,7.4076,0.8625,25.8751,1.1263,33.7896,0.6898,20.6928,0.2271,6.814,0.1028,3.0842,0.0687,2.0599,0.654,19.6209,0.9506,28.5187,0.7511,22.5334,0.5542,16.6264,0.5438,16.3136,0.8766,26.2995,0.0001,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0186,27.8841,37.1153,38.5671,32.9062,24.0901,20.1957,12.8021,34.336,32.6368,19.756,19.1313,27.4377,35.6353,64,50
34.5,-113.25,19.0723,8.6221,10.1287,13.6264,17.6052,22.8295,28.3997,30.6573,29.7791,26.349,19.7462,13.0095,8.1148,30.5595,43.0773,41.7693,34.7076,23.7747,20.0076,15.4767,25.2988,30.3147,28.3591,28.2728,32.9902,42.6653,0.8142,9.7701,1.3431,40.2918,1.7546,52.6381,1.0664,31.991,0.3938,11.8151,0.1893,5.6801,0.0933,2.8,0.7119,21.3566,0.8947,26.8421,0.7364,22.0928,0.777,23.3088,0.7411,22.233,1.0684,32.053,0.0475,0.5702,0.1171,3.5138,0.1932,5.7964,0.0831,2.4929,0.0379,1.1373,0.0008,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.037,0.0296,0.8888,0.1072,3.2167,29.2134,40.1728,41.4615,36.5745,27.1634,22.5194,14.0764,31.6011,29.6651,19.8481,21.1709,28.2936,38.0147,60,47
